latitude,longitude,depth,mag,gap,rms,nst,cluster
51.802,-178.91466666667,4.69,0.73,312.0,0.09,5.0,2
34.2835,-96.40166667,0.0,1.4,74.0,0.52,30.0,1
47.849833333333,-114.29016666667,0.55,1.57,105.0,0.18,9.0,1
63.988,-148.816,114.1,1.9,45.0,0.7,38.0,2
34.37083333,-96.86016667,0.0,1.4,76.0,0.43,32.0,1
38.835666656494,-122.79433441162,5.6999998092651,0.71,185.0,0.04,7.0,1
55.212,-161.282,80.4,1.9,196.0,0.3,12.0,-1
31.953,-101.967,6.8604,0.2,85.0,0.1,16.0,1
38.824666666667,-122.79866666667,2.01,0.39,53.0,0.02,19.0,1
35.304,-117.81016666667,6.92,1.58,56.0,0.16,42.0,1
60.207,-150.936,67.6,1.9,79.0,0.6,44.0,2
41.8545,-112.42366666667,0.63,0.73,92.0,0.13,10.0,1
59.871,-152.904,100.9,1.6,72.0,0.5,22.0,2
38.840831756592,-122.82433319092,2.0299999713898,0.95,81.0,0.02,18.0,1
38.811000823975,-122.8201675415,3.3699998855591,0.73,105.0,0.01,8.0,1
63.346,-145.597,8.7,1.4,73.0,0.5,16.0,2
33.5016,90.2756,10.0,5.0,56.0,0.63,95.0,-1
36.566166666667,-121.187,4.37,1.49,28.0,0.2,31.0,1
31.528,-104.006,6.8176,2.1,56.0,0.2,36.0,1
-20.0397,169.3752,125.564,4.0,187.0,0.78,15.0,-1
38.82466506958,-122.80400085449,2.5599999427795,0.73,74.0,0.02,14.0,1
38.505333333333,-112.91016666667,3.05,1.21,76.0,0.06,17.0,1
58.245,-155.196,5.0,1.1,115.0,0.2,8.0,2
34.373166666667,-117.6485,10.47,0.59,208.0,0.19,9.0,1
58.232833333333,-155.1885,5.03,0.57,86.0,0.12,7.0,2
58.249,-155.146,4.4,1.7,75.0,0.4,22.0,2
60.879,-146.898,23.6,1.8,69.0,0.7,21.0,2
32.3033,-93.1734,5.0,2.3,98.0,0.53,15.0,-1
40.2879,142.2534,62.004,4.6,134.0,0.52,61.0,-1
60.446,-140.008,3.0,1.8,198.0,0.6,12.0,2
36.227166666667,-120.351,9.61,1.29,153.0,0.12,28.0,1
36.230333333333,-120.329,10.48,1.19,189.0,0.05,19.0,1
57.501,-157.478,133.1,2.1,174.0,0.8,27.0,-1
38.826499938965,-122.85483551025,2.1500000953674,0.45,167.0,0.01,7.0,1
35.783,-117.60483333333,6.79,0.72,54.0,0.15,25.0,1
36.197,-95.85483333,0.0,1.43,118.0,0.49,32.0,1
49.1175,155.3935,74.097,4.3,136.0,0.56,34.0,-1
38.834167480469,-122.79750061035,2.0599999427795,1.32,53.0,0.02,27.0,1
36.21116667,-97.06683333,8.32,2.9,31.0,0.18,91.0,1
60.956,-146.812,19.0,2.1,53.0,0.7,41.0,2
39.4045,-120.13633333333,8.31,2.11,60.0,0.14,24.0,1
64.768,-150.82,7.6,1.6,56.0,0.8,18.0,2
61.415,-146.478,19.2,1.6,117.0,0.9,14.0,2
38.827835083008,-122.81416320801,2.039999961853,0.79,55.0,0.02,17.0,1
38.825668334961,-122.81433105469,2.3099999427795,0.76,95.0,0.01,9.0,1
34.1865,-81.163333333333,17.74,1.91,154.0,0.16,5.0,1
51.378,-177.659,21.5,2.4,224.0,0.3,19.0,2
44.915333333333,-111.49766666667,11.95,1.14,112.0,0.24,9.0,1
39.2714,-119.1247,6.243,1.61,90.0,0.1202,12.0,1
37.793,-121.93033333333,6.85,0.89,61.0,0.06,15.0,1
28.3624,-102.7975,10.0,3.0,232.0,0.56,10.0,-1
61.635,-148.152,16.1,1.4,78.0,0.7,16.0,2
31.637,-104.427,6.9202,1.6,73.0,0.3,24.0,1
60.486,-139.927,4.1,1.8,99.0,0.6,12.0,2
38.791833333333,-122.72883333333,1.78,0.33,94.0,0.04,15.0,1
18.201333333333,-68.048833333333,113.11,3.44,192.0,0.34,9.0,-1
58.182333333333,-155.29016666667,2.17,0.32,59.0,0.08,12.0,2
31.548,-104.132,7.9456,1.6,68.0,0.1,19.0,1
46.8535,-121.76183333333,1.62,0.41,59.0,0.08,17.0,1
58.513,-150.716,11.3,2.8,171.0,1.2,61.0,-1
60.368,-139.477,2.5,2.0,100.0,0.7,15.0,2
55.878666666667,-159.50933333333,26.18,0.98,338.0,0.06,4.0,2
28.799,-98.993,7.766,2.1,82.0,0.4,34.0,1
35.312,-117.792,8.79,0.91,158.0,0.03,6.0,1
35.314333333333,-117.7975,7.65,1.58,36.0,0.17,48.0,1
34.325,-116.857,5.93,0.87,40.0,0.15,37.0,1
60.555,-139.727,2.1,1.9,92.0,0.7,17.0,2
64.691,-149.293,17.1,1.1,159.0,0.3,10.0,2
35.952833333333,-117.38833333333,2.43,0.75,50.0,0.18,22.0,1
38.498166666667,-112.9095,2.04,1.05,108.0,0.07,14.0,1
32.097,-101.903,7.8369,0.6,87.0,0.1,18.0,1
32.399,-102.06,5.1758,0.3,103.0,0.2,20.0,1
32.275,-101.924,8.4229,0.8,50.0,0.2,23.0,1
61.203,-147.352,17.2,2.3,65.0,0.9,61.0,2
33.592833333333,-116.70883333333,12.45,0.31,115.0,0.11,13.0,1
33.1695,-115.97566666667,7.45,0.6,52.0,0.17,35.0,1
57.919,-155.841,13.7,1.3,117.0,0.4,21.0,2
52.3981,-171.8188,10.0,4.5,167.0,0.79,107.0,-1
47.905666666667,-121.79783333333,6.9,0.82,176.0,0.04,5.0,1
38.823666666667,-122.807,2.94,0.45,36.0,0.02,24.0,1
52.313,-171.634,10.0,3.8,196.0,1.1,32.0,-1
33.022833333333,-116.481,9.8,0.44,66.0,0.17,25.0,1
31.706,-104.18,7.3175,1.6,61.0,0.2,41.0,1
51.205,-178.5,34.0,2.6,215.0,0.7,13.0,2
18.774333333333,-68.105833333333,19.2,3.24,197.0,0.37,7.0,-1
52.5074,-171.7064,14.926,5.6,79.0,1.1,87.0,-1
38.835998535156,-122.78533172607,1.2300000190735,1.07,131.0,0.03,22.0,1
38.835998535156,-122.79650115967,2.1099998950958,0.71,74.0,0.02,11.0,1
59.353,-152.883,80.2,2.1,94.0,0.6,56.0,2
31.547,-104.136,7.9456,1.6,69.0,0.1,19.0,1
33.541833333333,-116.70966666667,5.69,0.35,71.0,0.11,16.0,1
46.826333333333,-121.98333333333,9.63,0.76,81.0,0.08,32.0,1
46.846,-121.7655,1.0,0.36,52.0,0.06,20.0,1
41.477,-112.2445,0.55,1.04,96.0,0.13,15.0,1
32.359,-102.175,8.2764,1.0,68.0,0.2,45.0,1
61.302,-152.262,3.1,1.4,100.0,0.5,23.0,2
31.548,-104.137,7.8943,2.5,79.0,0.1,17.0,1
35.305333333333,-117.81183333333,8.1,1.31,35.0,0.17,43.0,1
47.855166666667,-121.66216666667,10.15,0.82,134.0,0.08,9.0,1
57.927,-155.855,14.6,1.3,157.0,0.3,16.0,2
38.824165344238,-122.80633544922,2.5499999523163,0.83,64.0,0.02,17.0,1
19.133499145508,-155.49049377441,29.940000534058,1.92,219.0,0.150000006,27.0,0
34.78583333,-95.86083333,6.5,1.29,114.0,0.44,70.0,1
60.256,-141.321,11.5,1.8,139.0,0.7,16.0,2
62.707,-151.008,92.5,2.3,59.0,0.7,66.0,2
34.988166666667,-119.157,6.23,1.03,120.0,0.19,15.0,1
38.80350112915,-122.77866363525,2.8800001144409,0.83,107.0,0.01,9.0,1
32.384,-101.863,8.4961,0.5,52.0,0.1,12.0,1
38.822666666667,-122.80566666667,2.53,0.42,35.0,0.03,23.0,1
-2.857,147.713,10.0,5.7,54.0,0.69,41.0,-1
32.361,-102.181,8.2275,0.8,73.0,0.1,28.0,1
61.996,-147.934,37.4,1.5,104.0,0.9,16.0,2
28.838,-98.992,9.8188,2.0,81.0,0.3,13.0,1
60.521,-139.857,2.4,1.9,104.0,0.7,13.0,2
33.679,-116.7345,15.03,1.21,25.0,0.19,71.0,1
33.6815,-116.73016666667,15.0,0.66,54.0,0.17,44.0,1
35.933333333333,-120.48316666667,4.14,0.17,106.0,0.07,15.0,1
8.8755,-83.3957,38.248,4.5,159.0,0.75,46.0,-1
32.089,-103.653,7.6379,1.1,73.0,0.2,14.0,1
33.889166666667,-116.16433333333,6.35,0.57,97.0,0.19,20.0,1
35.682166666667,-117.571,1.83,0.93,73.0,0.14,28.0,1
52.8095,-169.781,15.0,1.69,190.0,0.04,4.0,2
19.165333333333,-155.49966666667,31.01,1.81,155.0,0.12,31.0,0
63.367,-145.075,3.5,2.2,43.0,0.9,42.0,2
28.6033,-14.988,10.102,4.5,149.0,0.86,28.0,-1
53.6602,-162.9099,10.0,2.9,262.0,0.71,12.0,2
38.792667388916,-122.76083374023,0.52999997138977,1.47,73.0,0.04,23.0,1
44.8712,146.8187,147.547,4.1,134.0,0.66,40.0,-1
52.816666666667,-169.794,9.02,2.37,138.0,0.24,6.0,2
33.325833333333,-116.308,11.04,1.6,17.0,0.19,82.0,1
57.125,-136.204,22.2,1.6,315.0,0.3,6.0,2
3.9888,-85.9522,10.0,4.3,100.0,0.74,45.0,-1
32.3703,-104.1333,8.303,2.3,100.0,0.24,29.0,1
38.504333333333,-112.91116666667,2.74,1.29,113.0,0.07,15.0,1
38.505666666667,-112.91116666667,2.84,1.26,48.0,0.07,24.0,1
38.505,-112.909,2.49,0.82,64.0,0.06,18.0,1
60.4881,-139.504,5.0,2.6,82.0,1.15,29.0,-1
38.77799987793,-122.75483703613,0.68999999761581,1.63,66.0,0.04,22.0,1
33.6245,-116.7735,14.73,0.36,58.0,0.12,21.0,1
61.171,-147.009,24.7,1.3,71.0,0.6,10.0,2
36.381333333333,-120.95383333333,9.9,1.25,70.0,0.07,30.0,1
-61.5564,153.8726,10.0,4.8,128.0,1.04,18.0,-1
61.183,-148.65,25.6,1.9,51.0,0.8,33.0,2
38.0338,-118.1656,6.7442,1.56,68.0,0.1296,14.0,1
19.687166666667,-156.15,35.54,2.34,242.0,0.2,39.0,0
38.836498260498,-122.81150054932,2.039999961853,1.52,39.0,0.04,26.0,1
59.874,-152.807,94.6,2.4,74.0,0.6,81.0,-1
37.323666666667,-118.56966666667,10.3,1.41,116.0,0.06,26.0,1
31.131,-103.181,5.5359,1.5,50.0,0.2,17.0,1
18.0573,-67.1421,6.0,3.19,212.0,0.09,15.0,-1
35.302833333333,-117.8115,8.4,0.91,89.0,0.18,21.0,1
6.3077,124.0647,526.843,4.0,89.0,0.93,46.0,-1
52.7146,-163.0712,10.0,3.2,243.0,0.35,18.0,2
38.854331970215,-122.83149719238,1.0,0.26,116.0,0.01,9.0,1
38.854499816895,-122.83166503906,0.80000001192093,1.68,116.0,0.03,23.0,1
38.78450012207,-122.77033233643,3.7599999904633,1.06,84.0,0.02,18.0,1
60.502,-148.351,5.5,1.7,98.0,0.5,13.0,2
33.9315,-116.90483333333,11.5,0.74,35.0,0.16,38.0,1
59.947,-140.775,1.1,1.9,167.0,0.7,19.0,2
37.949,-118.578,9.64,1.63,72.0,0.07,38.0,1
51.9382,-169.1042,10.0,4.7,175.0,1.32,92.0,-1
32.368,-115.25766666667,7.66,2.11,57.0,0.32,28.0,1
35.792,-120.32466666667,4.35,0.63,148.0,0.05,21.0,1
38.832832336426,-122.80833435059,1.9700000286102,1.06,47.0,0.01,19.0,1
38.769833333333,-122.7245,1.58,0.56,47.0,0.05,22.0,1
19.011333333333,-155.3975,32.26,1.93,216.0,0.15,35.0,0
35.301333333333,-117.8065,7.23,1.31,59.0,0.19,45.0,1
44.772333333333,-110.397,5.07,1.48,94.0,0.2,11.0,1
44.752,-111.18616666667,5.19,0.02,100.0,0.19,7.0,1
59.896,-152.73,100.2,1.9,74.0,0.6,26.0,2
40.312,63.0294,10.0,4.0,125.0,1.35,35.0,-1
38.788333892822,-122.7440032959,1.5099999904633,0.75,86.0,0.02,15.0,1
40.762166666667,-124.096,25.52,2.44,51.0,0.14,54.0,1
28.8,-98.988,7.6556,1.7,82.0,0.4,32.0,1
37.566333333333,-118.80033333333,5.23,1.17,78.0,0.11,34.0,1
28.818,-99.001,9.0312,2.0,80.0,0.3,21.0,1
59.409,-152.747,75.3,1.5,119.0,0.3,16.0,2
31.934,-103.851,7.6379,0.9,76.0,0.1,12.0,1
38.834167480469,-122.79049682617,1.6399999856949,0.77,116.0,0.01,10.0,1
35.005,-119.13233333333,12.87,1.4,89.0,0.2,38.0,1
62.811,-149.913,70.0,1.7,82.0,0.7,20.0,2
34.998,-119.13466666667,11.12,1.08,88.0,0.26,29.0,1
35.035666666667,-119.132,1.67,2.17,45.0,0.22,56.0,1
32.366666666667,-115.258,8.74,1.94,67.0,0.27,19.0,1
32.3585,-115.25233333333,9.11,1.96,66.0,0.32,20.0,1
18.606166666667,-66.133833333333,68.74,2.67,200.0,0.21,15.0,-1
35.953,-117.388,2.37,0.8,69.0,0.15,21.0,1
63.183,-147.724,2.1,2.2,40.0,0.8,50.0,2
38.838333333333,-122.78033333333,2.34,0.41,66.0,0.03,21.0,1
35.783333333333,-117.59433333333,6.93,1.23,110.0,0.15,18.0,1
35.028,-119.13016666667,8.19,2.74,26.0,0.27,91.0,1
36.852,-121.5985,6.22,2.28,44.0,0.15,90.0,1
35.9525,-117.38883333333,2.97,1.19,50.0,0.15,26.0,1
61.977,-147.799,27.1,1.7,56.0,0.9,19.0,2
31.657,-104.415,5.3052,1.7,71.0,0.2,28.0,1
61.515,-148.156,17.0,2.4,31.0,1.0,66.0,-1
31.73,-104.354,5.3308,2.5,75.0,0.2,40.0,1
32.39,-102.149,8.8135,0.7,81.0,0.2,37.0,1
38.824166666667,-122.80966666667,3.09,0.42,37.0,0.04,28.0,1
38.842834472656,-122.81716918945,1.7699999809265,0.71,49.0,0.02,13.0,1
63.353,-145.6,9.1,1.6,73.0,0.6,17.0,2
32.8555,-116.01566666667,7.76,0.9,43.0,0.2,21.0,1
38.832333333333,-122.81533333333,1.79,0.26,45.0,0.01,19.0,1
38.832668304443,-122.81533050537,1.7300000190735,0.77,72.0,0.01,11.0,1
38.787,-122.7875,2.79,0.31,136.0,0.01,7.0,1
-22.6221,-67.5857,176.237,4.3,142.0,0.79,17.0,-1
44.818,-111.508,9.99,0.63,83.0,0.39,13.0,1
63.36,-145.579,0.5,1.9,33.0,0.7,23.0,2
-2.9898,147.6929,10.0,4.7,102.0,0.64,36.0,-1
28.796,-98.995,6.8167,2.0,58.0,0.4,39.0,1
35.537,-96.75083333,6.85,0.92,65.0,0.15,38.0,1
35.9535,-117.387,2.19,2.47,50.0,0.15,39.0,1
61.913,-147.724,40.4,1.2,114.0,0.3,14.0,2
38.83483505249,-122.79233551025,1.6900000572205,1.07,46.0,0.02,22.0,1
32.366333333333,-115.256,7.47,2.51,57.0,0.32,27.0,1
39.2743,-119.1063,6.3524,1.96,59.0,0.1467,22.0,1
32.369333333333,-115.26066666667,6.15,1.89,66.0,0.3,19.0,1
31.657,-104.344,6.0999,1.7,87.0,0.2,35.0,1
-2.8597,147.7806,10.0,4.6,103.0,0.93,26.0,-1
38.822498321533,-122.8065032959,2.4400000572205,1.11,39.0,0.02,24.0,1
60.439,-139.569,5.3,1.8,93.0,0.9,14.0,2
59.9945,-152.93883333333,9.26,0.03,285.0,0.19,4.0,2
38.800666809082,-122.75183105469,2.1900000572205,0.75,100.0,0.01,9.0,1
8.9593,39.9817,10.003,4.5,158.0,0.54,54.0,-1
38.459,-116.5314,7.509,1.72,195.0,0.2524,8.0,1
38.785167694092,-122.7191696167,1.2999999523163,1.55,93.0,0.02,9.0,1
62.437,-142.622,10.0,1.8,82.0,1.0,22.0,2
40.8705,-124.18316666667,22.88,1.79,175.0,0.1,20.0,1
32.416,-101.579,2.6123,0.6,99.0,0.2,9.0,1
19.211833953857,-155.48699951172,28.049999237061,1.71,213.0,0.0900000036,11.0,0
28.792,-98.975,6.4736,2.3,57.0,0.4,39.0,1
34.11,-117.32383333333,10.2,1.33,46.0,0.17,61.0,1
32.377166666667,-115.25916666667,5.21,1.6,103.0,0.23,15.0,1
19.167833328247,-155.51899719238,29.059999465942,1.76,209.0,0.150000006,19.0,0
34.397166666667,-116.44633333333,5.54,1.0,74.0,0.14,24.0,1
32.3725,-115.25583333333,3.36,2.29,68.0,0.34,26.0,1
19.236999511719,-155.54750061035,29.739999771118,1.78,115.0,0.119999997,17.0,0
60.149,-140.743,1.7,1.8,169.0,0.6,14.0,2
39.4274,-119.1038,12.731,1.5,102.0,0.124,20.0,1
16.5384,-46.6703,10.0,5.1,62.0,0.49,143.0,-1
1.0085,126.0066,35.0,5.9,24.0,0.58,246.0,-1
46.596666666667,-119.8855,6.53,1.13,116.0,0.07,10.0,1
38.908833333333,-122.882,3.75,0.86,71.0,0.06,31.0,1
13.9545,120.6334,179.602,4.1,128.0,1.1,27.0,-1
31.657,-104.413,5.8948,1.9,67.0,0.2,23.0,1
38.837333333333,-122.825,1.93,0.41,65.0,0.02,23.0,1
35.681833333333,-117.57116666667,2.01,1.1,55.0,0.14,27.0,1
19.375166666667,-155.37666666667,5.13,2.42,52.0,0.16,39.0,0
19.245666666667,-155.53766666667,32.04,3.03,64.0,0.11,53.0,-1
38.835666656494,-122.80950164795,2.2400000095367,1.35,53.0,0.02,28.0,1
-17.6084,168.3,70.763,4.5,147.0,0.84,24.0,-1
19.2515,-155.53666666667,31.15,2.06,104.0,0.12,21.0,0
19.495500564575,-155.92050170898,9.1499996185303,1.92,245.0,0.209999993,18.0,0
32.226,-102.057,7.8857,0.3,95.0,0.1,10.0,1
44.766,-111.15716666667,5.27,0.38,196.0,0.33,6.0,1
36.005833333333,-120.5655,2.74,0.81,122.0,0.03,5.0,1
60.558,-151.51,75.4,2.5,51.0,0.8,66.0,2
32.279,-101.924,7.3486,0.8,30.0,0.2,38.0,1
28.823,-98.997,7.9486,2.2,80.0,0.3,19.0,1
46.6015,-119.88766666667,6.08,0.66,114.0,0.04,7.0,1
46.593833333333,-119.88416666667,6.95,0.96,93.0,0.03,8.0,1
28.827,-99.01,4.3969,1.9,61.0,0.3,25.0,1
35.8695,-117.64583333333,6.09,0.71,63.0,0.13,14.0,1
36.095833333333,-117.86416666667,4.19,0.72,185.0,0.04,7.0,1
44.741833333333,-111.14133333333,2.02,0.28,126.0,0.34,6.0,1
32.3745,-115.25766666667,10.89,2.27,41.0,0.3,32.0,1
51.6554,-177.7383,81.593,3.1,187.0,0.38,19.0,-1
32.279,-101.924,8.5693,0.5,55.0,0.2,24.0,1
31.969,-102.424,8.0322,1.0,68.0,0.2,25.0,1
34.489166666667,-119.36583333333,5.18,1.09,109.0,0.13,14.0,1
37.430166666667,-118.62816666667,9.41,1.47,102.0,0.09,25.0,1
32.433,-102.075,8.8379,1.1,81.0,0.1,28.0,1
59.927,-140.202,4.4,2.0,155.0,0.7,15.0,2
33.502166748047,-116.97066497803,9.9799995422363,1.2094552112258,36.0,0.189999998,31.0,1
-11.5474,166.2932,46.83,4.6,146.0,0.76,16.0,-1
34.28233333,-96.37616667,0.0,1.33,134.0,0.45,64.0,-1
28.803,-98.984,7.3463,2.0,58.0,0.4,38.0,1
66.017,-151.178,1.4,1.7,79.0,0.8,18.0,2
19.219,-155.47816666667,31.88,2.73,90.0,0.11,51.0,-1
28.798,-99.017,3.3346,1.6,82.0,0.2,11.0,1
32.3675,-115.25133333333,3.83,1.97,96.0,0.29,19.0,1
34.7543,25.8123,10.0,4.1,231.0,0.91,36.0,-1
44.918166666667,-111.506,10.75,0.77,113.0,0.31,8.0,1
60.082,-152.689,107.7,1.8,65.0,0.5,35.0,2
60.284,-140.973,16.0,1.8,128.0,0.9,15.0,2
34.74883333,-98.412,0.0,1.26,100.0,0.62,36.0,1
60.453,-147.394,18.7,1.7,84.0,0.7,22.0,2
52.1608,160.77,10.0,4.2,182.0,0.2,11.0,-1
57.5394,-32.585,10.0,4.4,159.0,0.53,44.0,-1
60.898,-150.664,29.9,1.8,115.0,0.4,17.0,2
31.737,-104.322,6.51,1.5,72.0,0.2,27.0,1
61.657,-150.33,6.2,1.8,61.0,0.7,29.0,2
31.717,-104.366,7.5354,1.5,65.0,0.2,25.0,1
31.726,-104.349,6.0999,1.7,68.0,0.2,33.0,1
31.54,-104.006,6.0999,1.7,55.0,0.2,41.0,1
35.693666666667,-117.57383333333,2.38,1.47,53.0,0.13,29.0,1
17.7105,-64.1085,40.8,3.1,299.0,0.15,6.0,3
34.007666666667,-118.73183333333,15.15,1.13,112.0,0.12,13.0,1
28.825,-99.007,8.0008,1.6,89.0,0.2,9.0,1
60.584,-139.85,6.5,1.9,95.0,0.9,16.0,2
40.377333333333,-125.01066666667,10.0,3.89,233.0,0.29,166.0,-1
62.216,-150.113,7.3,1.7,79.0,0.8,21.0,2
19.216166666667,-155.36033333333,33.24,1.48,175.0,0.11,32.0,0
-24.253,-179.9332,551.281,4.4,165.0,0.78,19.0,-1
-21.387,-68.8966,118.281,4.4,50.0,0.89,28.0,-1
35.889166666667,-120.42883333333,9.71,0.54,94.0,0.05,21.0,1
-18.6369,-175.6814,274.85,4.2,187.0,0.84,14.0,-1
28.634,-98.224,4.5717,2.3,58.0,0.3,46.0,1
45.179666666667,-112.42833333333,11.67,1.06,68.0,0.25,11.0,1
35.783833333333,-117.59183333333,9.16,0.87,72.0,0.18,15.0,1
19.199,-64.391833333333,40.75,3.15,307.0,0.23,4.0,3
38.838500976562,-122.78649902344,1.6699999570847,0.72,88.0,0.02,11.0,1
41.690166666667,-112.38966666667,5.98,0.85,61.0,0.14,12.0,1
60.541,-139.804,11.3,1.9,101.0,1.0,13.0,2
38.505833333333,-112.9145,2.82,2.19,47.0,0.11,31.0,1
38.8075,-122.78983333333,4.64,0.87,158.0,0.02,5.0,1
36.177833333333,-120.24383333333,7.46,1.11,179.0,0.15,19.0,1
28.799,-98.98,8.457,2.7,77.0,0.4,33.0,1
38.1453,-118.1843,8.2195,1.76,61.0,0.123,18.0,1
5.6419,126.7834,135.715,4.7,119.0,0.8,46.0,-1
61.359,-149.933,38.5,2.1,32.0,0.8,42.0,2
33.904335021973,-116.172996521,3.4400000572205,1.1974675369913,76.0,0.180000007,17.0,1
-22.8759,131.8652,10.0,4.1,105.0,0.32,12.0,-1
31.667,-104.295,2.4982,1.9,66.0,0.2,36.0,1
38.483333333333,-112.9085,2.9,1.54,63.0,0.1,22.0,1
28.631,-98.218,4.9243,1.3,87.0,0.1,10.0,1
61.628,-146.311,36.2,1.7,52.0,0.6,23.0,2
28.806,-98.977,7.7666,2.3,87.0,0.3,22.0,1
36.193166666667,-89.415,7.44,1.29,60.0,0.03,14.0,1
44.914666666667,-111.51,10.84,0.99,67.0,0.29,9.0,1
32.959333333333,-115.857,14.58,3.02,22.0,0.28,77.0,1
35.53883333,-96.75116667,6.71,0.88,60.0,0.18,39.0,1
51.085,-178.567,10.0,3.5,217.0,0.96,18.0,-1
34.7585,-120.22933333333,6.69,1.35,111.0,0.19,14.0,1
38.787334442139,-122.76699829102,2.8399999141693,0.4,97.0,0.01,9.0,1
59.41,-153.353,105.1,1.8,74.0,0.3,28.0,2
38.776165008545,-122.74183654785,2.1500000953674,1.1,63.0,0.03,16.0,1
36.504,-116.3526,5.9618,1.54,87.0,0.071,23.0,1
38.810333251953,-122.81983184815,3.0699999332428,1.32,54.0,0.03,29.0,1
62.083,-147.605,27.8,2.1,42.0,0.9,36.0,2
39.2852,-119.1145,8.2463,2.12,77.0,0.1612,20.0,1
62.788,-150.45,79.6,2.0,59.0,0.7,43.0,2
38.836166381836,-122.81999969482,2.0899999141693,0.66,70.0,0.01,9.0,1
35.315166666667,-117.8075,6.85,1.35,55.0,0.18,40.0,1
57.215,-156.98,8.4,2.4,112.0,0.8,26.0,2
38.837001800537,-122.83550262451,1.8400000333786,0.35,107.0,0.01,7.0,1
31.844,-101.707,6.6895,0.7,87.0,0.2,14.0,1
63.553,-147.764,3.5,1.6,78.0,0.5,19.0,2
63.24,-150.499,120.1,2.0,97.0,0.7,29.0,2
38.814333333333,-122.748,2.84,0.49,112.0,0.05,23.0,1
31.619,-104.1,6.3947,2.0,52.0,0.2,48.0,1
58.353,-152.025,33.8,2.2,186.0,0.6,20.0,2
34.153999328613,-116.97633361816,9.170000076294,1.0657085030833,25.0,0.129999995,30.0,1
61.702,-151.856,99.8,2.0,108.0,0.8,43.0,-1
60.396,-139.552,0.9,2.1,101.0,0.8,16.0,2
61.568,-147.834,14.5,1.7,85.0,0.8,14.0,2
37.4254,-116.9439,8.1936,2.07,127.0,0.1416,29.0,1
38.770168304443,-122.72533416748,1.3799999952316,1.03,75.0,0.04,12.0,1
38.796165466309,-122.72333526611,2.039999961853,0.91,106.0,0.02,9.0,1
44.771166666667,-111.09183333333,7.33,0.17,106.0,0.31,7.0,1
34.008499145508,-117.21716308594,2.5899999141693,0.97241692321461,103.0,0.189999998,20.0,1
32.793,-100.557,3.4424,1.0,81.0,0.1,11.0,1
38.77233505249,-122.74283599853,1.9299999475479,1.08,74.0,0.02,16.0,1
31.613,-104.1,6.0999,1.6,71.0,0.1,20.0,1
38.82483291626,-122.84600067139,2.2400000095367,0.39,108.0,0.01,12.0,1
62.139,-150.85,66.5,2.3,93.0,0.9,36.0,-1
38.828498840332,-122.81449890137,2.1099998950958,1.31,43.0,0.01,19.0,1
42.002333333333,-124.536,8.65,0.92,296.0,0.13,8.0,-1
35.312,-117.80783333333,8.48,1.05,87.0,0.16,32.0,1
35.810666666667,-120.526,9.8,0.43,148.0,0.02,16.0,1
38.5192,-117.9459,0.0019,1.66,113.0,0.3944,12.0,1
38.820999145508,-122.83916473389,1.6599999666214,0.72,149.0,0.01,6.0,1
38.821333333333,-122.80283333333,2.74,0.39,33.0,0.02,31.0,1
19.144333333333,-155.36566666667,29.2,2.24,184.0,0.13,39.0,0
19.208499908447,-155.12117004394,39.979999542236,1.81,243.0,0.100000001,20.0,0
38.832333333333,-122.81516666667,1.52,0.18,57.0,0.02,17.0,1
31.916,-102.016,2.3682,0.3,94.0,0.1,14.0,1
39.2648,-119.137,0.0045,1.5,97.0,0.222,10.0,1
38.805999755859,-122.79650115967,3.2599999904633,1.31,37.0,0.02,31.0,1
38.788333892822,-122.76983642578,3.5,0.73,78.0,0.02,11.0,1
33.898166656494,-116.17816925049,3.0499999523163,1.3463774542252,75.0,0.159999996,39.0,1
61.223,-146.966,0.0,1.8,72.0,0.9,16.0,2
32.101,-101.941,8.1299,1.0,35.0,0.2,64.0,1
27.2034,55.6594,10.0,4.9,75.0,0.82,69.0,-1
35.310501098633,-117.80699920654,9.329999923706,1.08940924267,125.0,0.159999996,12.0,1
38.841667175293,-122.83699798584,1.8300000429153,1.08,88.0,0.01,19.0,1
38.787498474121,-122.74500274658,0.5,0.72,101.0,0.05,9.0,1
33.903831481934,-116.17816925049,3.1600000858307,1.1424636759314,74.0,0.150000006,27.0,1
61.325,-146.82,27.4,1.5,87.0,0.7,22.0,2
60.419,-150.012,42.5,2.0,74.0,0.4,30.0,2
64.543,-149.595,0.4,1.6,78.0,0.4,18.0,2
51.3218,178.7274,38.556,2.9,267.0,0.57,13.0,-1
56.1472,-149.9537,10.0,2.7,248.0,0.83,26.0,2
51.2882,-178.0588,28.708,2.9,206.0,0.68,18.0,2
61.173,-147.086,26.7,1.5,70.0,0.4,10.0,2
46.203833333333,-122.19066666667,0.2,0.36,126.0,0.1,10.0,1
61.22,-147.061,0.4,2.5,35.0,0.7,66.0,-1
38.824501037598,-122.8450012207,1.7999999523163,0.36,148.0,0.01,10.0,1
33.453998565674,-116.62633514404,8.6099996566772,1.1867118390753,90.0,0.0700000003,14.0,1
38.833168029785,-122.80633544922,2.7300000190735,1.07,49.0,0.02,24.0,1
61.202,-147.598,0.0,1.5,78.0,0.6,14.0,2
-56.0321,-27.6265,108.46,4.7,94.0,0.95,42.0,-1
19.144833333333,-64.5825,25.4,3.21,280.0,0.37,6.0,3
